02	FAI3997087	2	04774	1	1.50	1.50		04	0	0		0			0	09:32:03	
02	FAI3997087	3	02465	5	0.75	3.75		02	0	0		0			0	09:32:03	
02	FAI3997087	4	04222	5	1.50	7.50		02	0	0		0			0	09:32:03	
02	FAI3997088	1	04222	1	1.50	1.50		02	0	0		0			0	09:32:12	
02	FAI3997088	2	03215	1	0.75	0.75		02	0	0		0			0	09:32:12	
02	FAI3997088	3	05483	1	1.00	1.00	7441003500235	05	0	0		0			0	09:32:12	
02	FAI3997089	1	01435	2	0.80	1.60		01	0	0		0			0	09:33:10	
02	FAI3997089	2	01434	1	0.80	0.80		01	0	0		0			0	09:33:10	
02	FAI3997089	3	02515	2	0.70	1.40		02	0	0		0			0	09:33:10	
02	FAI3997089	4	02422	3	0.75	2.25		02	0	0		0			0	09:33:10	
02	FAI3997089	5	04763	1	1.50	1.50		04	0	0		0			0	09:33:10	
02	FAI3997090	1	04222	2	1.50	3.00		02	0	0		0			0	09:35:03	
02	FAI3997090	2	04845	1	0.90	0.90		05	0	0		0			0	09:35:03	
02	FAI3997091	1	06491	2	2.15	4.30		05	0	0		0			0	09:35:22	
02	FAI3997091	2	03242	1	1.95	1.95		03	0	0		0			0	09:35:22	
02	FAI3997092	1	04780	1	1.55	1.55		05	0	0		0			0	09:37:05	
02	FAI3997092	2	04222	1	1.50	1.50		02	0	0		0			0	09:37:05	
02	FAI3997093	1	04222	2	1.50	3.00		02	0	0		0			0	09:38:13	
02	FAI3997093	2	02515	1	0.70	0.70		02	0	0		0			0	09:38:13	
02	FAI3997093	3	04774	1	1.50	1.50		04	0	0		0			0	09:38:13	
02	FAI3997094	1	04532	1	2.75	2.75	7451109340123	01	0	0		0			0	09:40:09	
02	FAI3997094	2	01435	2	0.80	1.60		01	0	0		0			0	09:40:09	
02	FAI3997094	3	04222	4	1.50	6.00		02	0	0		0			0	09:40:09	
02	FAI3997094	4	04763	1	1.50	1.50		04	0	0		0			0	09:40:09	
02	FAI3997095	1	04764	1	1.25	1.25		04	0.19	15.00	06	0			0	09:42:28	
02	FAI3997095	2	02465	1	0.75	0.75		02	0.11	15.00	06	0			0	09:42:28	
02	FAI3997096	1	01343	5	0.85	4.25		01	0	0		0			0	09:44:43	
02	FAI3997096	2	01435	1	0.80	0.80		01	0	0		0			0	09:44:43	
02	FAI3997096	3	05624	1	1.25	1.25	7451081810287	05	0	0		0			0	09:44:43	
02	FAI3997096	4	01394	3	2.50	7.50	000000013130	01	0	0		0			0	09:44:43	
02	FAI3997096	5	04518	1	1.50	1.50	000000045049	04	0	0		0			0	09:44:43	
02	FAI3997097	1	02465	2	0.75	1.50		02	0.23	15.00	06	0			0	09:45:13	
02	FAI3997097	2	04780	1	1.55	1.55		05	0.23	15.00	06	0			0	09:45:13	
02	FAI3997098	1	02383	1	0.95	0.95		02	0	0		0			0	09:45:42	
02	FAI3997098	2	05514	1	1.00	1.00	004313105049	05	0	0		0			0	09:45:42	
02	FAI3997099	1	04231	1	1.25	1.25		02	0	0		0			0	09:45:47	
02	FAI3997099	2	01434	2	0.80	1.60		01	0	0		0			0	09:45:47	
02	FAI3997099	3	01435	1	0.80	0.80		01	0	0		0			0	09:45:47	
02	FAI3997099	4	01343	2	0.85	1.70		01	0	0		0			0	09:45:47	
02	FAI3997099	5	02094	1	19.50	19.50		01	0	0		0			0	09:45:47	
02	FAI3997100	1	04773	1	1.75	1.75		04	0	0		0			0	09:47:06	
02	FAI3997100	2	01694	2	1.25	2.50		01	0	0		0			0	09:47:06	
02	FAI3997100	3	02392	1	0.95	0.95		02	0	0		0			0	09:47:06	
02	FAI3997100	4	01435	1	0.80	0.80		01	0	0		0			0	09:47:06	
02	FAI3997100	5	02188	1	1.25	1.25		01	0	0		0			0	09:47:06	
02	FAI3997100	6	02422	2	0.75	1.50		02	0	0		0			0	09:47:06	
02	FAI3997100	7	02515	2	0.70	1.40		02	0	0		0			0	09:47:06	
